Horizon,Method,Trial,Time,Volume,Num_Steps
2,Symbolic_1Step,6,0.017520666122436523,0.3606698,1.0
2,Symbolic_1Step,7,0.0175478458404541,0.3606698,1.0
2,Symbolic_1Step,8,0.0175173282623291,0.3606698,1.0
2,Symbolic_1Step,9,0.017530202865600586,0.3606698,1.0
3,Symbolic_1Step,0,0.034218788146972656,0.41580692,1.0
3,Symbolic_1Step,1,0.034412384033203125,0.41580692,1.0
3,Symbolic_1Step,2,0.034346818923950195,0.41580692,1.0
3,Symbolic_1Step,3,0.03414797782897949,0.41580692,1.0
3,Symbolic_1Step,4,0.03458762168884277,0.41580692,1.0
3,Symbolic_1Step,5,0.03422665596008301,0.41580692,1.0
3,Symbolic_1Step,6,0.03442096710205078,0.41580692,1.0
3,Symbolic_1Step,7,0.03419756889343262,0.41580692,1.0
3,Symbolic_1Step,8,0.034126996994018555,0.41580692,1.0
3,Symbolic_1Step,9,0.03417181968688965,0.41580692,1.0
3,Symbolic_2Step,0,0.019115924835205078,0.46213564,2.0
3,Symbolic_2Step,1,0.01892828941345215,0.46213564,2.0
3,Symbolic_2Step,2,0.0189208984375,0.46213564,2.0
3,Symbolic_2Step,3,0.018913745880126953,0.46213564,2.0
3,Symbolic_2Step,4,0.018889904022216797,0.46213564,2.0
3,Symbolic_2Step,5,0.018877506256103516,0.46213564,2.0
3,Symbolic_2Step,6,0.018904685974121094,0.46213564,2.0
3,Symbolic_2Step,7,0.018847942352294922,0.46213564,2.0
3,Symbolic_2Step,8,0.018833398818969727,0.46213564,2.0
3,Symbolic_2Step,9,0.01884627342224121,0.46213564,2.0
4,Symbolic_1Step,0,0.0567011833190918,0.41677848,1.0
4,Symbolic_1Step,1,0.05646228790283203,0.41677848,1.0
4,Symbolic_1Step,2,0.056595563888549805,0.41677848,1.0
4,Symbolic_1Step,3,0.05655241012573242,0.41677848,1.0
4,Symbolic_1Step,4,0.05631399154663086,0.41677848,1.0
4,Symbolic_1Step,5,0.05637216567993164,0.41677848,1.0
4,Symbolic_1Step,6,0.05636119842529297,0.41677848,1.0
4,Symbolic_1Step,7,0.05663800239562988,0.41677848,1.0
4,Symbolic_1Step,8,0.05648159980773926,0.41677848,1.0
4,Symbolic_1Step,9,0.05639934539794922,0.41677848,1.0
4,Symbolic_2Step,0,0.03536486625671387,0.4979936,2.0
4,Symbolic_2Step,1,0.03517770767211914,0.4979936,2.0
4,Symbolic_2Step,2,0.035155296325683594,0.4979936,2.0
4,Symbolic_2Step,3,0.0351107120513916,0.4979936,2.0
4,Symbolic_2Step,4,0.03513336181640625,0.4979936,2.0
4,Symbolic_2Step,5,0.0352475643157959,0.4979936,2.0
4,Symbolic_2Step,6,0.03521990776062012,0.4979936,2.0
4,Symbolic_2Step,7,0.03519153594970703,0.4979936,2.0
4,Symbolic_2Step,8,0.0350799560546875,0.4979936,2.0
4,Symbolic_2Step,9,0.035117149353027344,0.4979936,2.0
4,Symbolic_3Step,0,0.025232553482055664,0.55222374,3.0
4,Symbolic_3Step,1,0.025101661682128906,0.55222374,3.0
4,Symbolic_3Step,2,0.025201797485351562,0.55222374,3.0
4,Symbolic_3Step,3,0.02517390251159668,0.55222374,3.0
4,Symbolic_3Step,4,0.025150537490844727,0.55222374,3.0
4,Symbolic_3Step,5,0.025179386138916016,0.55222374,3.0
4,Symbolic_3Step,6,0.025270462036132812,0.55222374,3.0
4,Symbolic_3Step,7,0.025158166885375977,0.55222374,3.0
4,Symbolic_3Step,8,0.02511310577392578,0.55222374,3.0
4,Symbolic_3Step,9,0.025169849395751953,0.55222374,3.0
5,Symbolic_1Step,0,0.08459901809692383,0.34565666,1.0
5,Symbolic_1Step,1,0.19961190223693848,0.34565666,1.0
5,Symbolic_1Step,2,0.08507490158081055,0.34565666,1.0
5,Symbolic_1Step,3,0.08459281921386719,0.34565666,1.0
5,Symbolic_1Step,4,0.08448648452758789,0.34565666,1.0
5,Symbolic_1Step,5,0.08434534072875977,0.34565666,1.0
5,Symbolic_1Step,6,0.08452391624450684,0.34565666,1.0
5,Symbolic_1Step,7,0.08437299728393555,0.34565666,1.0
5,Symbolic_1Step,8,0.0845785140991211,0.34565666,1.0
5,Symbolic_1Step,9,0.0843350887298584,0.34565666,1.0
5,Symbolic_2Step,0,0.04161882400512695,0.56096727,2.0
5,Symbolic_2Step,1,0.04141664505004883,0.56096727,2.0
5,Symbolic_2Step,2,0.0414426326751709,0.56096727,2.0
